year,hs2,cou,exports,imports,tradebalance
2000,41,New Brunswick,567202.0,1393639.0,-826437.0
2000,41,Newfoundland and Labrador,4552.0,,4552.0
2000,41,Northwest Territories,14519.0,,14519.0
2000,41,Nova Scotia,1242077.0,205314.0,1036763.0
2000,41,Ontario,128346808.0,217353346.0,-89006538.0
2000,41,Prince Edward Island,27832.0,,27832.0
2000,41,Quebec,54821627.0,139850173.0,-85028546.0
2000,41,Saskatchewan,4415491.0,182872.0,4232619.0
2000,41,Total All Countries,317207268.0,472143950.0,-154936682.0
2000,41,Yukon Territory,7520.0,,7520.0
2000,42,Alberta,2812564.0,25185695.0,-22373131.0
2000,42,British Columbia,18332535.0,122920879.0,-104588344.0
2000,42,Manitoba,9176463.0,24494674.0,-15318211.0
2000,42,New Brunswick,976331.0,860275.0,116056.0
2000,42,Newfoundland and Labrador,3559.0,25729.0,-22170.0
2000,42,Northwest Territories,,6455.0,-6455.0
2000,42,Nova Scotia,633381.0,241704.0,391677.0
2000,42,Ontario,70872049.0,410714754.0,-339842705.0
2000,42,Prince Edward Island,,2443.0,-2443.0
2000,42,Quebec,82869448.0,255188229.0,-172318781.0
2000,42,Saskatchewan,229098.0,1402282.0,-1173184.0
2000,42,Total All Countries,185905428.0,841047362.0,-655141934.0
2000,42,Yukon Territory,,4243.0,-4243.0
2000,43,Alberta,424086.0,172443.0,251643.0
2000,43,British Columbia,20239320.0,1674170.0,18565150.0
2000,43,Manitoba,10252682.0,6601427.0,3651255.0
2000,43,New Brunswick,989.0,60666.0,-59677.0
2000,43,Newfoundland and Labrador,1149560.0,19115.0,1130445.0
2000,43,Northwest Territories,11031.0,,11031.0
2000,43,Nova Scotia,299906.0,3849.0,296057.0
2000,43,Ontario,175358886.0,75038913.0,100319973.0
2000,43,Prince Edward Island,6697.0,,6697.0
2000,43,Quebec,107824154.0,33501499.0,74322655.0
2000,43,Saskatchewan,130005.0,21940.0,108065.0
2000,43,Total All Countries,315719379.0,117094987.0,198624392.0
2000,43,Yukon Territory,22063.0,965.0,21098.0
2000,44,Alberta,1306618705.0,65691668.0,1240927037.0
2000,44,British Columbia,9366111585.0,638074556.0,8728037029.0
2000,44,Manitoba,372417446.0,92643481.0,279773965.0
2000,44,New Brunswick,988013210.0,135832318.0,852180892.0
2000,44,Newfoundland and Labrador,30803061.0,367151.0,30435910.0
2000,44,Northwest Territories,4370707.0,,4370707.0
2000,44,Nova Scotia,296971272.0,8480015.0,288491257.0
2000,44,Ontario,3005014086.0,1377431534.0,1627582552.0
2000,44,Prince Edward Island,16034972.0,232361.0,15802611.0
2000,44,Quebec,4307211203.0,782159388.0,3525051815.0
2000,44,Saskatchewan,238310140.0,37849566.0,200460574.0
2000,44,Total All Countries,19943760217.0,3138775805.0,16804984412.0
2000,44,Yukon Territory,11883830.0,13767.0,11870063.0
2000,45,Alberta,6094.0,335495.0,-329401.0
2000,45,British Columbia,96853.0,4930444.0,-4833591.0
2000,45,Manitoba,,253166.0,-253166.0
2000,45,New Brunswick,,47225.0,-47225.0
2000,45,Newfoundland and Labrador,,5425.0,-5425.0
2000,45,Nova Scotia,,45843.0,-45843.0
2000,45,Ontario,2383437.0,17238027.0,-14854590.0
2000,45,Prince Edward Island,,1510.0,-1510.0
2000,45,Quebec,1631703.0,6902038.0,-5270335.0
2000,45,Saskatchewan,,76399.0,-76399.0
2000,45,Total All Countries,4118087.0,29835572.0,-25717485.0
2000,46,Alberta,15489.0,770332.0,-754843.0
2000,46,British Columbia,365417.0,9811139.0,-9445722.0
2000,46,Manitoba,,427724.0,-427724.0
2000,46,New Brunswick,,93293.0,-93293.0
2000,46,Newfoundland and Labrador,,1404.0,-1404.0
2000,46,Nova Scotia,555259.0,357206.0,198053.0
2000,46,Ontario,1955119.0,18171301.0,-16216182.0
2000,46,Prince Edward Island,,1065.0,-1065.0
2000,46,Quebec,320476.0,4726696.0,-4406220.0
2000,46,Saskatchewan,,93255.0,-93255.0
2000,46,Total All Countries,3211760.0,34453415.0,-31241655.0
2000,47,Alberta,1690343250.0,25182694.0,1665160556.0
2000,47,British Columbia,4532553511.0,50442754.0,4482110757.0
2000,47,Manitoba,2895910.0,6618197.0,-3722287.0
2000,47,New Brunswick,671077763.0,36778786.0,634298977.0
2000,47,Newfoundland and Labrador,66627.0,11632852.0,-11566225.0
2000,47,Nova Scotia,246708984.0,11918.0,246697066.0
2000,47,Ontario,1399522282.0,368608533.0,1030913749.0
2000,47,Prince Edward Island,58997.0,,58997.0
2000,47,Quebec,1131522044.0,218966589.0,912555455.0
2000,47,Saskatchewan,384272995.0,6617369.0,377655626.0
2000,47,Total All Countries,10059022363.0,724859692.0,9334162671.0
2000,48,Alberta,214035412.0,145979096.0,68056316.0
2000,48,British Columbia,2408297614.0,552517844.0,1855779770.0
2000,48,Manitoba,273890228.0,272785933.0,1104295.0
2000,48,New Brunswick,1207671152.0,101862018.0,1105809134.0
2000,48,Newfoundland and Labrador,654133688.0,6158644.0,647975044.0
2000,48,Northwest Territories,,372.0,-372.0
2000,48,Nova Scotia,540112068.0,17831390.0,522280678.0
2000,48,Ontario,5395882532.0,4151104228.0,1244778304.0
2000,48,Prince Edward Island,1691882.0,37012.0,1654870.0
2000,48,Quebec,6845195830.0,807799638.0,6037396192.0
2000,48,Saskatchewan,265159820.0,51162211.0,213997609.0
2000,48,Total All Countries,17806070226.0,6107239731.0,11698830495.0
2000,48,Yukon Territory,,1345.0,-1345.0
2000,49,Alberta,31624842.0,52234271.0,-20609429.0
2000,49,British Columbia,209185387.0,275256585.0,-66071198.0
2000,49,Manitoba,119193727.0,270445814.0,-151252087.0
2000,49,New Brunswick,4261779.0,17020029.0,-12758250.0
2000,49,Newfoundland and Labrador,903980.0,368200.0,535780.0
2000,49,Northwest Territories,14449.0,51678.0,-37229.0
2000,49,Nova Scotia,3285525.0,7315752.0,-4030227.0
2000,49,Ontario,868210431.0,2360797189.0,-1492586758.0
2000,49,Prince Edward Island,117050.0,21933.0,95117.0
2000,49,Quebec,563917243.0,293557640.0,270359603.0
2000,49,Saskatchewan,22215909.0,9858130.0,12357779.0
2000,49,Total All Countries,1822991536.0,3286972638.0,-1463981102.0
2000,49,Yukon Territory,61214.0,45417.0,15797.0
2000,50,Alberta,17415.0,307558.0,-290143.0
2000,50,British Columbia,898878.0,5968199.0,-5069321.0
2000,50,Manitoba,,123535.0,-123535.0
2000,50,New Brunswick,,24337.0,-24337.0
2000,50,Ontario,182079.0,12992276.0,-12810197.0
2000,50,Quebec,514627.0,15467604.0,-14952977.0
2000,50,Saskatchewan,,650.0,-650.0
2000,50,Total All Countries,1612999.0,34884233.0,-33271234.0
2000,50,Yukon Territory,,74.0,-74.0
2000,51,Alberta,423756.0,424374.0,-618.0
2000,51,British Columbia,157184.0,3279443.0,-3122259.0
2000,51,Manitoba,6960.0,1312112.0,-1305152.0
2000,51,New Brunswick,195341.0,176185.0,19156.0
2000,51,Newfoundland and Labrador,,38807.0,-38807.0
2000,51,Nova Scotia,2714.0,387528.0,-384814.0
2000,51,Ontario,15150813.0,62204552.0,-47053739.0
2000,51,Prince Edward Island,3675.0,150276.0,-146601.0
2000,51,Quebec,63164303.0,190217154.0,-127052851.0
2000,51,Saskatchewan,,6058.0,-6058.0
2000,51,Total All Countries,79104746.0,258196489.0,-179091743.0
2000,52,Alberta,14285.0,22806533.0,-22792248.0
2000,52,British Columbia,503022.0,33046357.0,-32543335.0
2000,52,Manitoba,4899.0,35085584.0,-35080685.0
2000,52,New Brunswick,7245979.0,18567760.0,-11321781.0
2000,52,Newfoundland and Labrador,,4530.0,-4530.0
2000,52,Nova Scotia,59581.0,1185652.0,-1126071.0
2000,52,Ontario,27451176.0,391131297.0,-363680121.0
2000,52,Prince Edward Island,,4578.0,-4578.0
2000,52,Quebec,134400685.0,442393938.0,-307993253.0
2000,52,Saskatchewan,,6600233.0,-6600233.0
2000,52,Total All Countries,169679627.0,950827001.0,-781147374.0
2000,52,Yukon Territory,,539.0,-539.0
2000,53,Alberta,6404.0,386987.0,-380583.0
2000,53,British Columbia,36288.0,2816833.0,-2780545.0
2000,53,Manitoba,23311234.0,1341453.0,21969781.0
2000,53,New Brunswick,,118431.0,-118431.0
2000,53,Newfoundland and Labrador,,209.0,-209.0
2000,53,Nova Scotia,8451.0,1177266.0,-1168815.0
2000,53,Ontario,1430013.0,10706404.0,-9276391.0
2000,53,Quebec,975287.0,7619507.0,-6644220.0
2000,53,Saskatchewan,1003833.0,166378.0,837455.0
2000,53,Total All Countries,26771510.0,24333794.0,2437716.0
2000,53,Yukon Territory,,326.0,-326.0
2000,54,Alberta,80107.0,13822922.0,-13742815.0
2000,54,British Columbia,346493.0,31689898.0,-31343405.0
2000,54,Manitoba,4891188.0,32687937.0,-27796749.0
2000,54,New Brunswick,646185.0,11667782.0,-11021597.0
2000,54,Newfoundland and Labrador,,91051.0,-91051.0
2000,54,Nova Scotia,4567765.0,1239747.0,3328018.0
2000,54,Ontario,604732834.0,601186535.0,3546299.0
2000,54,Prince Edward Island,461.0,,461.0
2000,54,Quebec,195104438.0,385867070.0,-190762632.0
2000,54,Saskatchewan,119881.0,6233486.0,-6113605.0
2000,54,Total All Countries,810489352.0,1084491437.0,-274002085.0
2000,54,Yukon Territory,,5009.0,-5009.0
2000,55,Alberta,141899261.0,9607434.0,132291827.0
2000,55,British Columbia,244612.0,20393974.0,-20149362.0
2000,55,Manitoba,10188.0,13831699.0,-13821511.0
2000,55,New Brunswick,2301274.0,3092464.0,-791190.0
2000,55,Newfoundland and Labrador,,35920.0,-35920.0
2000,55,Nova Scotia,29084.0,234837.0,-205753.0
2000,55,Ontario,61029694.0,431264001.0,-370234307.0
2000,55,Prince Edward Island,12067.0,38478.0,-26411.0
2000,55,Quebec,240353999.0,330758058.0,-90404059.0
2000,55,Saskatchewan,489.0,1461407.0,-1460918.0
2000,55,Total All Countries,445880668.0,810718272.0,-364837604.0
2000,56,Alberta,620528.0,11393339.0,-10772811.0
2000,56,British Columbia,4546515.0,27143054.0,-22596539.0
2000,56,Manitoba,5726180.0,18676597.0,-12950417.0
2000,56,New Brunswick,1246071.0,5846310.0,-4600239.0
2000,56,Newfoundland and Labrador,27694.0,3011875.0,-2984181.0
2000,56,Northwest Territories,1797.0,,1797.0
2000,56,Nova Scotia,3198539.0,11090190.0,-7891651.0
2000,56,Ontario,91934433.0,310232048.0,-218297615.0
2000,56,Prince Edward Island,239410.0,19636.0,219774.0
2000,56,Quebec,85836689.0,110221822.0,-24385133.0
2000,56,Saskatchewan,4211508.0,7222001.0,-3010493.0
2000,56,Total All Countries,197589802.0,504857447.0,-307267645.0
2000,56,Yukon Territory,438.0,575.0,-137.0
2000,57,Alberta,1099261.0,25344529.0,-24245268.0
2000,57,British Columbia,4004531.0,81900408.0,-77895877.0
2000,57,Manitoba,88140.0,93597791.0,-93509651.0
2000,57,New Brunswick,158244.0,7007315.0,-6849071.0
2000,57,Newfoundland and Labrador,,5520.0,-5520.0
2000,57,Nova Scotia,13808878.0,462555.0,13346323.0
2000,57,Ontario,215562484.0,513731797.0,-298169313.0
2000,57,Prince Edward Island,,5565.0,-5565.0
2000,57,Quebec,96008305.0,33067018.0,62941287.0
2000,57,Saskatchewan,1174.0,5397509.0,-5396335.0
2000,57,Total All Countries,330734913.0,760526350.0,-429791437.0
2000,57,Yukon Territory,3896.0,6343.0,-2447.0
2000,58,Alberta,81069.0,3264863.0,-3183794.0
2000,58,British Columbia,520283.0,11094222.0,-10573939.0
2000,58,Manitoba,496364.0,6902224.0,-6405860.0
2000,58,New Brunswick,1990216.0,2383336.0,-393120.0
2000,58,Newfoundland and Labrador,555.0,108303.0,-107748.0
2000,58,Nova Scotia,1619919.0,385293.0,1234626.0
2000,58,Ontario,60891716.0,91678710.0,-30786994.0
2000,58,Prince Edward Island,2154.0,6.0,2148.0
2000,58,Quebec,78625258.0,67462053.0,11163205.0
2000,58,Saskatchewan,8869.0,723787.0,-714918.0
2000,58,Total All Countries,144236403.0,184002797.0,-39766394.0
2000,59,Alberta,946443.0,14530700.0,-13584257.0
2000,59,British Columbia,15932946.0,31841715.0,-15908769.0
2000,59,Manitoba,444037.0,28315175.0,-27871138.0
2000,59,New Brunswick,1531781.0,5885505.0,-4353724.0
2000,59,Newfoundland and Labrador,,123737.0,-123737.0
2000,59,Northwest Territories,,65.0,-65.0
2000,59,Nova Scotia,20266606.0,4210386.0,16056220.0
2000,59,Ontario,265481189.0,343624422.0,-78143233.0
2000,59,Prince Edward Island,4086.0,16.0,4070.0
2000,59,Quebec,133832954.0,135825044.0,-1992090.0
2000,59,Saskatchewan,344263.0,28992574.0,-28648311.0
2000,59,Total All Countries,438784305.0,593349353.0,-154565048.0
2000,59,Yukon Territory,,14.0,-14.0
2000,60,Alberta,3267.0,3321475.0,-3318208.0
2000,60,British Columbia,851465.0,86667726.0,-85816261.0
2000,60,Manitoba,231430.0,7532897.0,-7301467.0
2000,60,New Brunswick,237510.0,627258.0,-389748.0
2000,60,Newfoundland and Labrador,370.0,4548.0,-4178.0
2000,60,Nova Scotia,4864549.0,1230853.0,3633696.0
2000,60,Ontario,38137445.0,208405387.0,-170267942.0
2000,60,Quebec,428956327.0,212749801.0,216206526.0
2000,60,Saskatchewan,6185.0,227666.0,-221481.0
2000,60,Total All Countries,473288548.0,520767611.0,-47479063.0
2000,61,Alberta,4709090.0,11349468.0,-6640378.0
2000,61,British Columbia,224171447.0,395730909.0,-171559462.0
2000,61,Manitoba,12872602.0,52887483.0,-40014881.0
2000,61,New Brunswick,969138.0,492764.0,476374.0
2000,61,Newfoundland and Labrador,655964.0,21418.0,634546.0
2000,61,Northwest Territories,1187.0,,1187.0
2000,61,Nova Scotia,3788202.0,793500.0,2994702.0
2000,61,Ontario,460776677.0,909194470.0,-448417793.0
2000,61,Prince Edward Island,20036.0,1763.0,18273.0
2000,61,Quebec,692732569.0,800337653.0,-107605084.0
2000,61,Saskatchewan,122343.0,1211911.0,-1089568.0
2000,61,Total All Countries,1400819255.0,2172028184.0,-771208929.0
2000,61,Yukon Territory,,6845.0,-6845.0
2000,62,Alberta,16872858.0,35358939.0,-18486081.0
2000,62,British Columbia,76768673.0,424834138.0,-348065465.0
2000,62,Manitoba,133770309.0,102043486.0,31726823.0
2000,62,New Brunswick,921338.0,1252648.0,-331310.0
2000,62,Newfoundland and Labrador,26342.0,164712.0,-138370.0
2000,62,Northwest Territories,,3111.0,-3111.0
2000,62,Nova Scotia,1921166.0,1249485.0,671681.0
2000,62,Ontario,330789245.0,1170291315.0,-839502070.0
2000,62,Prince Edward Island,167338.0,14215.0,153123.0
2000,62,Quebec,818861303.0,941493996.0,-122632693.0
2000,62,Saskatchewan,2627062.0,3885101.0,-1258039.0
2000,62,Total All Countries,1382726072.0,2680592587.0,-1297866515.0
2000,62,Yukon Territory,438.0,1441.0,-1003.0
2000,63,Alberta,4184408.0,21094589.0,-16910181.0
2000,63,British Columbia,16057856.0,112517053.0,-96459197.0
2000,63,Manitoba,6237233.0,18442937.0,-12205704.0
2000,63,New Brunswick,11084005.0,6209602.0,4874403.0
2000,63,Newfoundland and Labrador,150441.0,173015.0,-22574.0
2000,63,Northwest Territories,,7650.0,-7650.0
2000,63,Nova Scotia,5196080.0,1448962.0,3747118.0
2000,63,Ontario,173787669.0,490132344.0,-316344675.0
2000,63,Prince Edward Island,123945.0,67441.0,56504.0
2000,63,Quebec,106945649.0,169531595.0,-62585946.0
2000,63,Saskatchewan,839335.0,3047574.0,-2208239.0
2000,63,Total All Countries,324609575.0,822679982.0,-498070407.0
2000,63,Yukon Territory,2954.0,7220.0,-4266.0
2000,64,Alberta,172784.0,19114111.0,-18941327.0
2000,64,British Columbia,1798986.0,282730326.0,-280931340.0
2000,64,Manitoba,1476652.0,24421048.0,-22944396.0
2000,64,New Brunswick,311475.0,708273.0,-396798.0
2000,64,Newfoundland and Labrador,284823.0,38385.0,246438.0
2000,64,Nova Scotia,72781.0,502570.0,-429789.0
2000,64,Ontario,55023395.0,695270643.0,-640247248.0
2000,64,Prince Edward Island,5988.0,1325.0,4663.0
2000,64,Quebec,194249484.0,455982027.0,-261732543.0
2000,64,Saskatchewan,497515.0,7304262.0,-6806747.0
2000,64,Total All Countries,253894507.0,1486072970.0,-1232178463.0
2000,64,Yukon Territory,624.0,,624.0
2000,65,Alberta,856621.0,6643399.0,-5786778.0
2000,65,British Columbia,1854900.0,34937340.0,-33082440.0
2000,65,Manitoba,2327111.0,9589994.0,-7262883.0
2000,65,New Brunswick,43490.0,442638.0,-399148.0
2000,65,Newfoundland and Labrador,,16035.0,-16035.0
2000,65,Northwest Territories,,80.0,-80.0
2000,65,Nova Scotia,311575.0,302529.0,9046.0
2000,65,Ontario,34485537.0,91822863.0,-57337326.0
2000,65,Prince Edward Island,,2631.0,-2631.0
2000,65,Quebec,43133170.0,50282714.0,-7149544.0
2000,65,Saskatchewan,98132.0,1537822.0,-1439690.0
2000,65,Total All Countries,83111924.0,195578400.0,-112466476.0
2000,65,Yukon Territory,1388.0,355.0,1033.0
2000,66,Alberta,1049723.0,648103.0,401620.0
2000,66,British Columbia,2051362.0,14266003.0,-12214641.0
2000,66,Manitoba,819161.0,416680.0,402481.0
2000,66,New Brunswick,,25006.0,-25006.0
2000,66,Nova Scotia,,332918.0,-332918.0
2000,66,Ontario,1521594.0,16126068.0,-14604474.0
2000,66,Quebec,4306734.0,11641163.0,-7334429.0
2000,66,Saskatchewan,,61816.0,-61816.0
2000,66,Total All Countries,9748574.0,43517757.0,-33769183.0
2000,67,Alberta,80152.0,1727310.0,-1647158.0
2000,67,British Columbia,645379.0,11560080.0,-10914701.0
2000,67,Manitoba,5988.0,1410531.0,-1404543.0
2000,67,New Brunswick,,144454.0,-144454.0
2000,67,Newfoundland and Labrador,,56380.0,-56380.0
2000,67,Nova Scotia,,406726.0,-406726.0
2000,67,Ontario,4504702.0,36462835.0,-31958133.0
2000,67,Quebec,15567536.0,12896575.0,2670961.0
2000,67,Saskatchewan,14895.0,512710.0,-497815.0
2000,67,Total All Countries,20818652.0,65177601.0,-44358949.0
2000,68,Alberta,37017979.0,25540987.0,11476992.0
2000,68,British Columbia,75006691.0,121614582.0,-46607891.0
2000,68,Manitoba,14795147.0,29289707.0,-14494560.0
2000,68,New Brunswick,32709024.0,5125694.0,27583330.0
2000,68,Newfoundland and Labrador,1726322.0,90349.0,1635973.0
2000,68,Nova Scotia,13146473.0,1942480.0,11203993.0
2000,68,Ontario,689875130.0,528729170.0,161145960.0
2000,68,Prince Edward Island,321370.0,119786.0,201584.0
2000,68,Quebec,288983936.0,99752938.0,189230998.0
2000,68,Saskatchewan,714279.0,7051842.0,-6337563.0
2000,68,Total All Countries,1154296351.0,819257707.0,335038644.0
2000,68,Yukon Territory,,172.0,-172.0
2000,69,Alberta,7671759.0,21743492.0,-14071733.0
2000,69,British Columbia,6662875.0,93182037.0,-86519162.0
2000,69,Manitoba,143039.0,21925292.0,-21782253.0
2000,69,New Brunswick,168005.0,3512790.0,-3344785.0
2000,69,Newfoundland and Labrador,,209703.0,-209703.0
2000,69,Nova Scotia,1869090.0,6502846.0,-4633756.0
2000,69,Ontario,79178720.0,558368234.0,-479189514.0
2000,69,Prince Edward Island,,1345.0,-1345.0
2000,69,Quebec,63230819.0,163434976.0,-100204157.0
2000,69,Saskatchewan,145860.0,12459826.0,-12313966.0
2000,69,Total All Countries,159070167.0,881342475.0,-722272308.0
2000,69,Yukon Territory,,1934.0,-1934.0
2000,70,Alberta,64644146.0,28742209.0,35901937.0
2000,70,British Columbia,122973230.0,176809508.0,-53836278.0
2000,70,Manitoba,5157850.0,66959354.0,-61801504.0
2000,70,New Brunswick,4188207.0,9237641.0,-5049434.0
2000,70,Newfoundland and Labrador,8876.0,281042.0,-272166.0
2000,70,Northwest Territories,,16184.0,-16184.0
2000,70,Nova Scotia,738435.0,3223605.0,-2485170.0
2000,70,Ontario,814360845.0,2002819441.0,-1188458596.0
2000,70,Prince Edward Island,13447.0,589.0,12858.0
2000,70,Quebec,161504184.0,203430799.0,-41926615.0
2000,70,Saskatchewan,2923409.0,16399535.0,-13476126.0
2000,70,Total All Countries,1176512629.0,2507921287.0,-1331408658.0
2000,70,Yukon Territory,,1380.0,-1380.0
2000,71,Alberta,15781927.0,33933563.0,-18151636.0
2000,71,British Columbia,109430650.0,100596943.0,8833707.0
2000,71,Manitoba,904527719.0,94120235.0,810407484.0
2000,71,New Brunswick,1883034.0,410118.0,1472916.0
2000,71,Newfoundland and Labrador,5235.0,6234.0,-999.0
2000,71,Northwest Territories,655013011.0,,655013011.0
2000,71,Nova Scotia,274339.0,228845.0,45494.0
2000,71,Ontario,3211735494.0,1764120767.0,1447614727.0
2000,71,Prince Edward Island,12770.0,7004.0,5766.0
2000,71,Quebec,417672787.0,324003548.0,93669239.0
2000,71,Saskatchewan,324810.0,3834376.0,-3509566.0
2000,71,Total All Countries,5318980552.0,2321274304.0,2997706248.0
2000,71,Yukon Territory,2318776.0,12671.0,2306105.0
2000,72,Alberta,24435446.0,125106952.0,-100671506.0
2000,72,British Columbia,152835950.0,612326621.0,-459490671.0
2000,72,Manitoba,72143017.0,102397908.0,-30254891.0
2000,72,New Brunswick,1040846.0,21381490.0,-20340644.0
2000,72,Newfoundland and Labrador,226371.0,4888052.0,-4661681.0
2000,72,Nova Scotia,17038745.0,27620620.0,-10581875.0
2000,72,Ontario,2616420179.0,3887814526.0,-1271394347.0
2000,72,Prince Edward Island,449721.0,941968.0,-492247.0
2000,72,Quebec,849020629.0,1073420478.0,-224399849.0
2000,72,Saskatchewan,69612626.0,169388031.0,-99775405.0
2000,72,Total All Countries,3803223530.0,6025409775.0,-2222186245.0
2000,72,Yukon Territory,,123129.0,-123129.0
2000,73,Alberta,219185584.0,552756043.0,-333570459.0
2000,73,British Columbia,374745419.0,714977891.0,-340232472.0
2000,73,Manitoba,78080278.0,288199820.0,-210119542.0
2000,73,New Brunswick,69930210.0,118649169.0,-48718959.0
2000,73,Newfoundland and Labrador,613216.0,35202192.0,-34588976.0
2000,73,Northwest Territories,3249.0,16564.0,-13315.0
2000,73,Nova Scotia,94290873.0,40261601.0,54029272.0
2000,73,Ontario,3681671810.0,4485373350.0,-803701540.0
2000,73,Prince Edward Island,7380578.0,159521.0,7221057.0
2000,73,Quebec,1113791087.0,646585387.0,467205700.0
